scope,subset,config,family,k,stat,n,mae,bias,rel_mae_vs_no_adjustment,coef,gamma
player,season_2024-25,P3_comb_kpick,P3_comb,pick,STL,4774.0,0.8202441374771144,-0.12689633834757477,0.9900948331962199,,
player,season_2024-25,P3_comb_kpick,P3_comb,pick,BLK,4774.0,0.5567304889463143,-0.10673797438306873,0.9710748570780167,,
player,season_2024-25,P3_comb_kpick,P3_comb,pick,FG3M,4774.0,1.1253154648947632,-0.14818629215121543,0.9993556123363679,,
player,season_2024-25,P3_comb_kpick,P3_comb,pick,TOV,4774.0,1.082464374668298,-0.12569065978818977,0.9994803176463731,,
player,season_2024-25,P3_comb_kpick,P3_comb,pick,FG3A,4774.0,1.8324680410323164,-0.21403247992290597,0.9982659474829368,,
player,season_2024-25,P3_comb_kpick,P3_comb,pick,OREB,4774.0,0.9055137435348307,-0.11944632880636054,0.9979422286489212,,
player,season_2024-25,P3_comb_kpick,P3_comb,pick,POOLED,4774.0,,,0.9933267989470667,,
player,season_2024-25,P1_fit_pos_k0,P1_fit_pos,0,PTS,4774.0,5.831708797288626,-0.18193908159006236,1.0235666209944667,,
player,season_2024-25,P1_fit_pos_k0,P1_fit_pos,0,AST,4774.0,1.7413642326530767,-0.1123998447061451,1.0284728389676956,,
player,season_2024-25,P1_fit_pos_k0,P1_fit_pos,0,REB,4774.0,2.120290214208558,0.010762067521198538,1.0310675702860814,,
player,season_2024-25,P1_fit_pos_k0,P1_fit_pos,0,STL,4774.0,0.8580228161121366,0.008335656685901695,1.0356964691147206,,
player,season_2024-25,P1_fit_pos_k0,P1_fit_pos,0,BLK,4774.0,0.5847851698621146,0.01996062855528277,1.0200091184514892,,
player,season_2024-25,P1_fit_pos_k0,P1_fit_pos,0,FG3M,4774.0,1.1713998898092863,-0.020778865743151236,1.0402816727312898,,
player,season_2024-25,P1_fit_pos_k0,P1_fit_pos,0,TOV,4774.0,1.1196136677673756,-0.012027867732329394,1.0337816656961711,,
player,season_2024-25,P1_fit_pos_k0,P1_fit_pos,0,FG3A,4774.0,1.9132756326070326,0.027046635577078808,1.0422871610380198,,
player,season_2024-25,P1_fit_pos_k0,P1_fit_pos,0,OREB,4774.0,0.9389750659233329,-0.010637359767250415,1.0348190478869912,,
player,season_2024-25,P1_fit_pos_k0,P1_fit_pos,0,POOLED,4774.0,,,1.0322202405741028,,
player,season_2024-25,P1_fit_pos_k10,P1_fit_pos,10,PTS,4774.0,5.655423834166644,-0.6195542782631227,0.9926255348896883,,
player,season_2024-25,P1_fit_pos_k10,P1_fit_pos,10,AST,4774.0,1.6932034325095053,-0.19386954290293393,1.0000284308870555,,
player,season_2024-25,P1_fit_pos_k10,P1_fit_pos,10,REB,4774.0,2.0517083653222077,-0.0762758475860889,0.9977171733342325,,
player,season_2024-25,P1_fit_pos_k10,P1_fit_pos,10,STL,4774.0,0.8349277681355164,-0.008686175608866952,1.0078190523441453,,
player,season_2024-25,P1_fit_pos_k10,P1_fit_pos,10,BLK,4774.0,0.576763960400565,0.01670843121394773,1.0060181569609319,,
player,season_2024-25,P1_fit_pos_k10,P1_fit_pos,10,FG3M,4774.0,1.1376686420859317,-0.05561969737246313,1.0103260622602337,,
player,season_2024-25,P1_fit_pos_k10,P1_fit_pos,10,TOV,4774.0,1.0915804511996603,-0.037279667893509304,1.0078975360606481,,
player,season_2024-25,P1_fit_pos_k10,P1_fit_pos,10,FG3A,4774.0,1.84590244460041,-0.11125380491418387,1.005584551303834,,
player,season_2024-25,P1_fit_pos_k10,P1_fit_pos,10,OREB,4774.0,0.9148374149680295,-0.03373790761936223,1.008217594998321,,
player,season_2024-25,P1_fit_pos_k10,P1_fit_pos,10,POOLED,4774.0,,,1.0040260103376768,,
player,season_2024-25,P1_fit_pos_k20,P1_fit_pos,20,PTS,4774.0,5.642412727469348,-0.6830835042505659,0.9903418587013743,,
player,season_2024-25,P1_fit_pos_k20,P1_fit_pos,20,AST,4774.0,1.6884056480937144,-0.22257051727879282,0.9971947957024476,,
player,season_2024-25,P1_fit_pos_k20,P1_fit_pos,20,REB,4774.0,2.0463868654893407,-0.10736545308780206,0.9951294021573514,,
player,season_2024-25,P1_fit_pos_k20,P1_fit_pos,20,STL,4774.0,0.8315196893749967,-0.014429716689748,1.0037052513210805,,
player,season_2024-25,P1_fit_pos_k20,P1_fit_pos,20,BLK,4774.0,0.5753604032672243,0.01571773054572746,1.0035700082251957,,
player,season_2024-25,P1_fit_pos_k20,P1_fit_pos,20,FG3M,4774.0,1.132059938713162,-0.07053780428427131,1.0053451574665442,,
player,season_2024-25,P1_fit_pos_k20,P1_fit_pos,20,TOV,4774.0,1.0870594885664506,-0.04818042123756605,1.0037231601879155,,
player,season_2024-25,P1_fit_pos_k20,P1_fit_pos,20,FG3A,4774.0,1.836858661395178,-0.1668074417219935,1.0006578073672165,,
player,season_2024-25,P1_fit_pos_k20,P1_fit_pos,20,OREB,4774.0,0.9107008801709169,-0.04248654367541311,1.003658831772707,,
player,season_2024-25,P1_fit_pos_k20,P1_fit_pos,20,POOLED,4774.0,,,1.0003695858779815,,
player,season_2024-25,P1_fit_pos_k40,P1_fit_pos,40,PTS,4774.0,5.641495123572355,-0.7089882867188555,0.9901808032109676,,
player,season_2024-25,P1_fit_pos_k40,P1_fit_pos,40,AST,4774.0,1.6872123877230452,-0.24904569343171495,0.9964900402825089,,
player,season_2024-25,P1_fit_pos_k40,P1_fit_pos,40,REB,4774.0,2.047230664481775,-0.13510855231572294,0.9955397298432072,,
player,season_2024-25,P1_fit_pos_k40,P1_fit_pos,40,STL,4774.0,0.8292304936444935,-0.019784282906051612,1.000942024177614,,
player,season_2024-25,P1_fit_pos_k40,P1_fit_pos,40,BLK,4774.0,0.5745597830062125,0.014899111771736443,1.0021735296400058,,
player,season_2024-25,P1_fit_pos_k40,P1_fit_pos,40,FG3M,4774.0,1.128601012266155,-0.08494381847508477,1.0022733987772612,,
player,season_2024-25,P1_fit_pos_k40,P1_fit_pos,40,TOV,4774.0,1.0845221382912902,-0.05881218654282667,1.0013803286653773,,
player,season_2024-25,P1_fit_pos_k40,P1_fit_pos,40,FG3A,4774.0,1.833830134724081,-0.21495586827436652,0.9990079695642627,,
player,season_2024-25,P1_fit_pos_k40,P1_fit_pos,40,OREB,4774.0,0.9085668622047975,-0.05045862139618511,1.0013069882360508,,
player,season_2024-25,P1_fit_pos_k40,P1_fit_pos,40,POOLED,4774.0,,,0.9988105347108062,,
player,season_2024-25,P1_fit_pos_k80,P1_fit_pos,80,PTS,4774.0,5.646447660283456,-0.7351441756467715,0.9910500597947478,,
player,season_2024-25,P1_fit_pos_k80,P1_fit_pos,80,AST,4774.0,1.6886267225056395,-0.25847332191118777,0.9973253651857253,,
player,season_2024-25,P1_fit_pos_k80,P1_fit_pos,80,REB,4774.0,2.0500554297950497,-0.15455717000719385,0.9969133738324447,,
player,season_2024-25,P1_fit_pos_k80,P1_fit_pos,80,STL,4774.0,0.8283587659185859,-0.0235287609996751,0.9998897848772152,,
player,season_2024-25,P1_fit_pos_k80,P1_fit_pos,80,BLK,4774.0,0.5740074934896175,0.014264018041047164,1.0012102009306187,,
player,season_2024-25,P1_fit_pos_k80,P1_fit_pos,80,FG3M,4774.0,1.1268859437200505,-0.09553695902488482,1.0007503028716598,,
player,season_2024-25,P1_fit_pos_k80,P1_fit_pos,80,TOV,4774.0,1.0835922653682042,-0.06627320932406747,1.0005217418090464,,
player,season_2024-25,P1_fit_pos_k80,P1_fit_pos,80,FG3A,4774.0,1.8336948584329278,-0.249043623214071,0.9989342756651407,,
player,season_2024-25,P1_fit_pos_k80,P1_fit_pos,80,OREB,4774.0,0.9076697972985451,-0.05647764527351097,1.0003183572426728,,
player,season_2024-25,P1_fit_pos_k80,P1_fit_pos,80,POOLED,4774.0,,,0.9985459402454745,,
player,season_2024-25,P1_fit_pos_k160,P1_fit_pos,160,PTS,4774.0,5.6532978449159,-0.77926119728525,0.9922523866908849,,
player,season_2024-25,P1_fit_pos_k160,P1_fit_pos,160,AST,4774.0,1.6902131427293083,-0.2586189431874546,0.9982623260355222,,
player,season_2024-25,P1_fit_pos_k160,P1_fit_pos,160,REB,4774.0,2.0525829746778173,-0.16613411005200576,0.9981424836701454,,
player,season_2024-25,P1_fit_pos_k160,P1_fit_pos,160,STL,4774.0,0.8281978768508983,-0.02572260178960934,0.9996955799724107,,
player,season_2024-25,P1_fit_pos_k160,P1_fit_pos,160,BLK,4774.0,0.5736586639942188,0.013806245937733096,1.0006017565232899,,
player,season_2024-25,P1_fit_pos_k160,P1_fit_pos,160,FG3M,4774.0,1.1262889916005656,-0.10227527006638681,1.0002201693495376,,
player,season_2024-25,P1_fit_pos_k160,P1_fit_pos,160,TOV,4774.0,1.0832609041173116,-0.07073809106764783,1.0002157834273682,,
player,season_2024-25,P1_fit_pos_k160,P1_fit_pos,160,FG3A,4774.0,1.8336090292748737,-0.2531811734567506,0.9988875188738254,,
player,season_2024-25,P1_fit_pos_k160,P1_fit_pos,160,OREB,4774.0,0.9074188498112209,-0.06018552405282374,1.000041794797804,,
player,season_2024-25,P1_fit_pos_k160,P1_fit_pos,160,POOLED,4774.0,,,0.9987021999267542,,
player,season_2024-25,P1_fit_pos_kinf,P1_fit_pos,inf,PTS,4774.0,5.659486780492409,-0.7748618556388261,0.9933386528430194,,
player,season_2024-25,P1_fit_pos_kinf,P1_fit_pos,inf,AST,4774.0,1.6924765788367007,-0.2591740202570165,0.9995991414561796,,
player,season_2024-25,P1_fit_pos_kinf,P1_fit_pos,inf,REB,4774.0,2.0564027764157724,-0.1792369841118322,1.0000000000000022,,
player,season_2024-25,P1_fit_pos_kinf,P1_fit_pos,inf,STL,4774.0,0.8284500736451735,-0.028304076347207142,0.9999999999999998,,
player,season_2024-25,P1_fit_pos_kinf,P1_fit_pos,inf,BLK,4774.0,0.5733136687541566,0.013266661556733365,1.000000000000003,,
player,season_2024-25,P1_fit_pos_kinf,P1_fit_pos,inf,FG3M,4774.0,1.1260410718702218,-0.11039328476902167,1.0000000000000022,,
player,season_2024-25,P1_fit_pos_kinf,P1_fit_pos,inf,TOV,4774.0,1.083027204795129,-0.07591043955182677,1.000000000000001,,
player,season_2024-25,P1_fit_pos_kinf,P1_fit_pos,inf,FG3A,4774.0,1.8337914971134157,-0.2592394187479548,0.9989869211147642,,
player,season_2024-25,P1_fit_pos_kinf,P1_fit_pos,inf,OREB,4774.0,0.9073809260088888,-0.06447623074439902,1.0000000000000018,,
player,season_2024-25,P1_fit_pos_kinf,P1_fit_pos,inf,POOLED,4774.0,,,0.9991027461571081,,
player,season_2024-25,P1_fit_pos_kpick,P1_fit_pos,pick,PTS,4774.0,5.646447660283456,-0.7351441756467715,0.9910500597947478,,
player,season_2024-25,P1_fit_pos_kpick,P1_fit_pos,pick,AST,4774.0,1.6886267225056395,-0.25847332191118777,0.9973253651857253,,
player,season_2024-25,P1_fit_pos_kpick,P1_fit_pos,pick,REB,4774.0,2.0500554297950497,-0.15455717000719385,0.9969133738324447,,
player,season_2024-25,P1_fit_pos_kpick,P1_fit_pos,pick,STL,4774.0,0.8283587659185859,-0.0235287609996751,0.9998897848772152,,
player,season_2024-25,P1_fit_pos_kpick,P1_fit_pos,pick,BLK,4774.0,0.5740074934896175,0.014264018041047164,1.0012102009306187,,
player,season_2024-25,P1_fit_pos_kpick,P1_fit_pos,pick,FG3M,4774.0,1.1268859437200505,-0.09553695902488482,1.0007503028716598,,
player,season_2024-25,P1_fit_pos_kpick,P1_fit_pos,pick,TOV,4774.0,1.0835922653682042,-0.06627320932406747,1.0005217418090464,,
player,season_2024-25,P1_fit_pos_kpick,P1_fit_pos,pick,FG3A,4774.0,1.8336948584329278,-0.249043623214071,0.9989342756651407,,
player,season_2024-25,P1_fit_pos_kpick,P1_fit_pos,pick,OREB,4774.0,0.9076697972985451,-0.05647764527351097,1.0003183572426728,,
player,season_2024-25,P1_fit_pos_kpick,P1_fit_pos,pick,POOLED,4774.0,,,0.9985459402454745,,
player,season_2024-25,P2s_pos_k0,P2s_pos,0,PTS,4774.0,5.826296899371787,-0.13548989530260594,1.0226167385060816,,
player,season_2024-25,P2s_pos_k0,P2s_pos,0,AST,4774.0,1.7402320775340898,-0.0980594278405509,1.0278041731208025,,
player,season_2024-25,P2s_pos_k0,P2s_pos,0,REB,4774.0,2.120290214208558,0.010762067521198538,1.0310675702860814,,
player,season_2024-25,P2s_pos_k0,P2s_pos,0,STL,4774.0,0.8580228161121366,0.008335656685901695,1.0356964691147206,,
player,season_2024-25,P2s_pos_k0,P2s_pos,0,BLK,4774.0,0.5847851698621146,0.01996062855528277,1.0200091184514892,,
player,season_2024-25,P2s_pos_k0,P2s_pos,0,FG3M,4774.0,1.1713998898092863,-0.020778865743151236,1.0402816727312898,,
player,season_2024-25,P2s_pos_k0,P2s_pos,0,TOV,4774.0,1.1196136677673756,-0.012027867732329394,1.0337816656961711,,
player,season_2024-25,P2s_pos_k0,P2s_pos,0,FG3A,4774.0,1.912482486015233,0.046944780598036105,1.04185508188781,,
player,season_2024-25,P2s_pos_k0,P2s_pos,0,OREB,4774.0,0.9389750659233329,-0.010637359767250415,1.0348190478869912,,
player,season_2024-25,P2s_pos_k0,P2s_pos,0,POOLED,4774.0,,,1.0319923930757153,,
player,season_2024-25,P2s_pos_k10,P2s_pos,10,PTS,4774.0,5.650412630378073,-0.5054611412745668,0.9917459812104361,,
player,season_2024-25,P2s_pos_k10,P2s_pos,10,AST,4774.0,1.6927825673705188,-0.17387225528799166,0.9997798623474017,,
player,season_2024-25,P2s_pos_k10,P2s_pos,10,REB,4774.0,2.0517083653222077,-0.0762758475860889,0.9977171733342325,,
player,season_2024-25,P2s_pos_k10,P2s_pos,10,STL,4774.0,0.8349277681355164,-0.008686175608866952,1.0078190523441453,,
player,season_2024-25,P2s_pos_k10,P2s_pos,10,BLK,4774.0,0.576763960400565,0.01670843121394773,1.0060181569609319,,
player,season_2024-25,P2s_pos_k10,P2s_pos,10,FG3M,4774.0,1.1376686420859317,-0.05561969737246313,1.0103260622602337,,
player,season_2024-25,P2s_pos_k10,P2s_pos,10,TOV,4774.0,1.0915804511996603,-0.037279667893509304,1.0078975360606481,,
player,season_2024-25,P2s_pos_k10,P2s_pos,10,FG3A,4774.0,1.84590244460041,-0.11125380491418387,1.005584551303834,,
player,season_2024-25,P2s_pos_k10,P2s_pos,10,OREB,4774.0,0.9148374149680295,-0.03373790761936223,1.008217594998321,,
player,season_2024-25,P2s_pos_k10,P2s_pos,10,POOLED,4774.0,,,1.003900663424465,,
player,season_2024-25,P2s_pos_k20,P2s_pos,20,PTS,4774.0,5.631807482224826,-0.5171320392969644,0.9884804531653502,,
player,season_2024-25,P2s_pos_k20,P2s_pos,20,AST,4774.0,1.687418715504564,-0.17437912012840628,0.9966119002100515,,
player,season_2024-25,P2s_pos_k20,P2s_pos,20,REB,4774.0,2.0463868654893407,-0.10736545308780206,0.9951294021573514,,
player,season_2024-25,P2s_pos_k20,P2s_pos,20,STL,4774.0,0.8315196893749967,-0.014429716689748,1.0037052513210805,,
player,season_2024-25,P2s_pos_k20,P2s_pos,20,BLK,4774.0,0.5753604032672243,0.01571773054572746,1.0035700082251957,,
player,season_2024-25,P2s_pos_k20,P2s_pos,20,FG3M,4774.0,1.132059938713162,-0.07053780428427131,1.0053451574665442,,
player,season_2024-25,P2s_pos_k20,P2s_pos,20,TOV,4774.0,1.0870594885664506,-0.04818042123756605,1.0037231601879155,,
player,season_2024-25,P2s_pos_k20,P2s_pos,20,FG3A,4774.0,1.836858661395178,-0.1668074417219935,1.0006578073672165,,
player,season_2024-25,P2s_pos_k20,P2s_pos,20,OREB,4774.0,0.9107008801709169,-0.04248654367541311,1.003658831772707,,
player,season_2024-25,P2s_pos_k20,P2s_pos,20,POOLED,4774.0,,,1.0000979968748238,,
player,season_2024-25,P2s_pos_k40,P2s_pos,40,PTS,4774.0,5.629127129382145,-0.6099190424083543,0.988010004485963,,
player,season_2024-25,P2s_pos_k40,P2s_pos,40,AST,4774.0,1.6853392997441052,-0.16607998109279667,0.9953837696498558,,
player,season_2024-25,P2s_pos_k40,P2s_pos,40,REB,4774.0,2.047230664481775,-0.13510855231572294,0.9955397298432072,,
player,season_2024-25,P2s_pos_k40,P2s_pos,40,STL,4774.0,0.8292304936444935,-0.019784282906051612,1.000942024177614,,
player,season_2024-25,P2s_pos_k40,P2s_pos,40,BLK,4774.0,0.5745597830062125,0.014899111771736443,1.0021735296400058,,
player,season_2024-25,P2s_pos_k40,P2s_pos,40,FG3M,4774.0,1.128601012266155,-0.08494381847508477,1.0022733987772612,,
player,season_2024-25,P2s_pos_k40,P2s_pos,40,TOV,4774.0,1.0845221382912902,-0.05881218654282667,1.0013803286653773,,
player,season_2024-25,P2s_pos_k40,P2s_pos,40,FG3A,4774.0,1.8328733554333962,-0.17789487094334486,0.998486748913337,,
player,season_2024-25,P2s_pos_k40,P2s_pos,40,OREB,4774.0,0.9085668622047975,-0.05045862139618511,1.0013069882360508,,
player,season_2024-25,P2s_pos_k40,P2s_pos,40,POOLED,4774.0,,,0.9983885024876302,,
player,season_2024-25,P2s_pos_k80,P2s_pos,80,PTS,4774.0,5.633069314427866,-0.6768609695292361,0.9887019267281125,,
player,season_2024-25,P2s_pos_k80,P2s_pos,80,AST,4774.0,1.685963195691933,-0.17936564887532142,0.9957522508812092,,
player,season_2024-25,P2s_pos_k80,P2s_pos,80,REB,4774.0,2.0500554297950497,-0.15455717000719385,0.9969133738324447,,
player,season_2024-25,P2s_pos_k80,P2s_pos,80,STL,4774.0,0.8283587659185859,-0.0235287609996751,0.9998897848772152,,
player,season_2024-25,P2s_pos_k80,P2s_pos,80,BLK,4774.0,0.5740074934896175,0.014264018041047164,1.0012102009306187,,
player,season_2024-25,P2s_pos_k80,P2s_pos,80,FG3M,4774.0,1.1268859437200505,-0.09553695902488482,1.0007503028716598,,
player,season_2024-25,P2s_pos_k80,P2s_pos,80,TOV,4774.0,1.0835922653682042,-0.06627320932406747,1.0005217418090464,,
player,season_2024-25,P2s_pos_k80,P2s_pos,80,FG3A,4774.0,1.8320046034863988,-0.20900475266255353,0.9980134825501166,,
player,season_2024-25,P2s_pos_k80,P2s_pos,80,OREB,4774.0,0.9076697972985451,-0.05647764527351097,1.0003183572426728,,
player,season_2024-25,P2s_pos_k80,P2s_pos,80,POOLED,4774.0,,,0.9980079357470105,,
player,season_2024-25,P2s_pos_k160,P2s_pos,160,PTS,4774.0,5.6383686960149655,-0.7177773663386,0.9896320606379178,,
player,season_2024-25,P2s_pos_k160,P2s_pos,160,AST,4774.0,1.6874799783109375,-0.187828829891457,0.99664808283699,,
player,season_2024-25,P2s_pos_k160,P2s_pos,160,REB,4774.0,2.0525829746778173,-0.16613411005200576,0.9981424836701454,,
player,season_2024-25,P2s_pos_k160,P2s_pos,160,STL,4774.0,0.8281978768508983,-0.02572260178960934,0.9996955799724107,,
player,season_2024-25,P2s_pos_k160,P2s_pos,160,BLK,4774.0,0.5736586639942188,0.013806245937733096,1.0006017565232899,,
player,season_2024-25,P2s_pos_k160,P2s_pos,160,FG3M,4774.0,1.1262889916005656,-0.10227527006638681,1.0002201693495376,,
player,season_2024-25,P2s_pos_k160,P2s_pos,160,TOV,4774.0,1.0832609041173116,-0.07073809106764783,1.0002157834273682,,
player,season_2024-25,P2s_pos_k160,P2s_pos,160,FG3A,4774.0,1.8323004287543523,-0.2281998620009044,0.9981746380435769,,
player,season_2024-25,P2s_pos_k160,P2s_pos,160,OREB,4774.0,0.9074188498112209,-0.06018552405282374,1.000041794797804,,
player,season_2024-25,P2s_pos_k160,P2s_pos,160,POOLED,4774.0,,,0.9981524832510046,,
player,season_2024-25,P2s_pos_kinf,P2s_pos,inf,PTS,4774.0,5.646090034868578,-0.7647374693438244,0.9909872902960962,,
player,season_2024-25,P2s_pos_kinf,P2s_pos,inf,AST,4774.0,1.6898655300184986,-0.19723677543375576,0.9980570213526512,,
player,season_2024-25,P2s_pos_kinf,P2s_pos,inf,REB,4774.0,2.0564027764157724,-0.1792369841118322,1.0000000000000022,,
player,season_2024-25,P2s_pos_kinf,P2s_pos,inf,STL,4774.0,0.8284500736451735,-0.028304076347207142,0.9999999999999998,,
player,season_2024-25,P2s_pos_kinf,P2s_pos,inf,BLK,4774.0,0.5733136687541566,0.013266661556733365,1.000000000000003,,
player,season_2024-25,P2s_pos_kinf,P2s_pos,inf,FG3M,4774.0,1.1260410718702218,-0.11039328476902167,1.0000000000000022,,
player,season_2024-25,P2s_pos_kinf,P2s_pos,inf,TOV,4774.0,1.083027204795129,-0.07591043955182677,1.000000000000001,,
player,season_2024-25,P2s_pos_kinf,P2s_pos,inf,FG3A,4774.0,1.8315625943602267,-0.20638634765905686,0.9977726910878623,,
player,season_2024-25,P2s_pos_kinf,P2s_pos,inf,OREB,4774.0,0.9073809260088888,-0.06447623074439902,1.0000000000000018,,
player,season_2024-25,P2s_pos_kinf,P2s_pos,inf,POOLED,4774.0,,,0.998535222526291,,
player,season_2024-25,P2s_pos_kpick,P2s_pos,pick,PTS,4774.0,5.633069314427866,-0.6768609695292361,0.9887019267281125,,
player,season_2024-25,P2s_pos_kpick,P2s_pos,pick,AST,4774.0,1.685963195691933,-0.17936564887532142,0.9957522508812092,,
player,season_2024-25,P2s_pos_kpick,P2s_pos,pick,REB,4774.0,2.0500554297950497,-0.15455717000719385,0.9969133738324447,,
player,season_2024-25,P2s_pos_kpick,P2s_pos,pick,STL,4774.0,0.8283587659185859,-0.0235287609996751,0.9998897848772152,,
player,season_2024-25,P2s_pos_kpick,P2s_pos,pick,BLK,4774.0,0.5740074934896175,0.014264018041047164,1.0012102009306187,,
player,season_2024-25,P2s_pos_kpick,P2s_pos,pick,FG3M,4774.0,1.1268859437200505,-0.09553695902488482,1.0007503028716598,,
player,season_2024-25,P2s_pos_kpick,P2s_pos,pick,TOV,4774.0,1.0835922653682042,-0.06627320932406747,1.0005217418090464,,
player,season_2024-25,P2s_pos_kpick,P2s_pos,pick,FG3A,4774.0,1.8320046034863988,-0.20900475266255353,0.9980134825501166,,
player,season_2024-25,P2s_pos_kpick,P2s_pos,pick,OREB,4774.0,0.9076697972985451,-0.05647764527351097,1.0003183572426728,,
player,season_2024-25,P2s_pos_kpick,P2s_pos,pick,POOLED,4774.0,,,0.9980079357470105,,
player,season_2024-25,P2m_pos_k0,P2m_pos,0,PTS,4774.0,5.8308973596625675,-0.1755518776459776,1.0234241995365505,,
player,season_2024-25,P2m_pos_k0,P2m_pos,0,AST,4774.0,1.7413642326530767,-0.1123998447061451,1.0284728389676956,,
player,season_2024-25,P2m_pos_k0,P2m_pos,0,REB,4774.0,2.120290214208558,0.010762067521198538,1.0310675702860814,,
player,season_2024-25,P2m_pos_k0,P2m_pos,0,STL,4774.0,0.8580228161121366,0.008335656685901695,1.0356964691147206,,
player,season_2024-25,P2m_pos_k0,P2m_pos,0,BLK,4774.0,0.5847851698621146,0.01996062855528277,1.0200091184514892,,
player,season_2024-25,P2m_pos_k0,P2m_pos,0,FG3M,4774.0,1.1713998898092863,-0.020778865743151236,1.0402816727312898,,
player,season_2024-25,P2m_pos_k0,P2m_pos,0,TOV,4774.0,1.1196136677673756,-0.012027867732329394,1.0337816656961711,,
player,season_2024-25,P2m_pos_k0,P2m_pos,0,FG3A,4774.0,1.9132756326070326,0.027046635577078808,1.0422871610380198,,
player,season_2024-25,P2m_pos_k0,P2m_pos,0,OREB,4774.0,0.9389750659233329,-0.010637359767250415,1.0348190478869912,,
player,season_2024-25,P2m_pos_k0,P2m_pos,0,POOLED,4774.0,,,1.0322044159676678,,
player,season_2024-25,P2m_pos_k10,P2m_pos,10,PTS,4774.0,5.654826665735724,-0.6038585912217808,0.9925207214131846,,
player,season_2024-25,P2m_pos_k10,P2m_pos,10,AST,4774.0,1.6932034325095053,-0.19386954290293393,1.0000284308870555,,
player,season_2024-25,P2m_pos_k10,P2m_pos,10,REB,4774.0,2.0517083653222077,-0.0762758475860889,0.9977171733342325,,
player,season_2024-25,P2m_pos_k10,P2m_pos,10,STL,4774.0,0.8349277681355164,-0.008686175608866952,1.0078190523441453,,
player,season_2024-25,P2m_pos_k10,P2m_pos,10,BLK,4774.0,0.576763960400565,0.01670843121394773,1.0060181569609319,,
player,season_2024-25,P2m_pos_k10,P2m_pos,10,FG3M,4774.0,1.1376686420859317,-0.05561969737246313,1.0103260622602337,,
player,season_2024-25,P2m_pos_k10,P2m_pos,10,TOV,4774.0,1.0915804511996603,-0.037279667893509304,1.0078975360606481,,
player,season_2024-25,P2m_pos_k10,P2m_pos,10,FG3A,4774.0,1.84590244460041,-0.11125380491418387,1.005584551303834,,
player,season_2024-25,P2m_pos_k10,P2m_pos,10,OREB,4774.0,0.9148374149680295,-0.03373790761936223,1.008217594998321,,
player,season_2024-25,P2m_pos_k10,P2m_pos,10,POOLED,4774.0,,,1.0040143643958428,,
player,season_2024-25,P2m_pos_k20,P2m_pos,20,PTS,4774.0,5.640448259332171,-0.646076076900074,0.9899970602755412,,
player,season_2024-25,P2m_pos_k20,P2m_pos,20,AST,4774.0,1.6884056480937144,-0.22257051727879282,0.9971947957024476,,
player,season_2024-25,P2m_pos_k20,P2m_pos,20,REB,4774.0,2.0463868654893407,-0.10736545308780206,0.9951294021573514,,
player,season_2024-25,P2m_pos_k20,P2m_pos,20,STL,4774.0,0.8315196893749967,-0.014429716689748,1.0037052513210805,,
