season,player_id,stat,game_index,actual,blended,clean,n_playoff_rows,prior_mpg
2024-25,1629060,STL,4,1.0,0.5710140310539219,0.6534340585549288,5,26.83823529411765
2024-25,1629060,BLK,4,0.0,0.3481792872280011,0.39843540155788343,5,26.83823529411765
2024-25,1629060,FG3M,4,0.0,1.4344986633793646,1.561866774106903,5,26.83823529411765
2024-25,1629060,TOV,4,2.0,0.6685042314777623,0.7331211388665055,5,26.83823529411765
2024-25,1629060,FG3A,4,1.0,3.426084186323531,3.6974805264571584,5,26.83823529411765
2024-25,1629060,OREB,4,0.0,0.891338975303683,0.9243701316142896,5,26.83823529411765
2024-25,1629130,PTS,0,6.0,8.117851485355795,10.49325980392157,5,28.0
2024-25,1629130,AST,0,1.0,1.8100614798428463,2.3025210084033616,5,28.0
2024-25,1629130,REB,0,1.0,1.6272269869294276,2.074667366946779,5,28.0
2024-25,1629130,STL,0,0.0,0.43880278299220515,0.5516456582633054,5,28.0
2024-25,1629130,BLK,0,0.0,0.14626759433073505,0.19187675070028012,5,28.0
2024-25,1629130,FG3M,0,2.0,1.7369276826774787,2.242559523809524,5,28.0
2024-25,1629130,TOV,0,0.0,0.9141724645670941,1.1392682072829134,5,28.0
2024-25,1629130,FG3A,0,5.0,4.442878177796077,5.672356442577032,5,28.0
2024-25,1629130,OREB,0,0.0,0.1371258696850641,0.17988445378151263,5,28.0
2024-25,1629130,PTS,1,4.0,8.117851485355795,10.49325980392157,5,28.0
2024-25,1629130,AST,1,1.0,1.8100614798428463,2.3025210084033616,5,28.0
2024-25,1629130,REB,1,0.0,1.6272269869294276,2.074667366946779,5,28.0
2024-25,1629130,STL,1,0.0,0.43880278299220515,0.5516456582633054,5,28.0
2024-25,1629130,BLK,1,2.0,0.14626759433073505,0.19187675070028012,5,28.0
2024-25,1629130,FG3M,1,0.0,1.7369276826774787,2.242559523809524,5,28.0
2024-25,1629130,TOV,1,0.0,0.9141724645670941,1.1392682072829134,5,28.0
2024-25,1629130,FG3A,1,5.0,4.442878177796077,5.672356442577032,5,28.0
2024-25,1629130,OREB,1,0.0,0.1371258696850641,0.17988445378151263,5,28.0
2024-25,1629130,PTS,2,6.0,8.117851485355795,10.49325980392157,5,28.0
2024-25,1629130,AST,2,0.0,1.8100614798428463,2.3025210084033616,5,28.0
2024-25,1629130,REB,2,1.0,1.6272269869294276,2.074667366946779,5,28.0
2024-25,1629130,STL,2,0.0,0.43880278299220515,0.5516456582633054,5,28.0
2024-25,1629130,BLK,2,0.0,0.14626759433073505,0.19187675070028012,5,28.0
2024-25,1629130,FG3M,2,2.0,1.7369276826774787,2.242559523809524,5,28.0
2024-25,1629130,TOV,2,1.0,0.9141724645670941,1.1392682072829134,5,28.0
2024-25,1629130,FG3A,2,7.0,4.442878177796077,5.672356442577032,5,28.0
2024-25,1629130,OREB,2,0.0,0.1371258696850641,0.17988445378151263,5,28.0
2024-25,1629130,PTS,3,5.0,8.117851485355795,10.49325980392157,5,28.0
2024-25,1629130,AST,3,0.0,1.8100614798428463,2.3025210084033616,5,28.0
2024-25,1629130,REB,3,2.0,1.6272269869294276,2.074667366946779,5,28.0
2024-25,1629130,STL,3,0.0,0.43880278299220515,0.5516456582633054,5,28.0
2024-25,1629130,BLK,3,0.0,0.14626759433073505,0.19187675070028012,5,28.0
2024-25,1629130,FG3M,3,1.0,1.7369276826774787,2.242559523809524,5,28.0
2024-25,1629130,TOV,3,1.0,0.9141724645670941,1.1392682072829134,5,28.0
2024-25,1629130,FG3A,3,5.0,4.442878177796077,5.672356442577032,5,28.0
2024-25,1629130,OREB,3,0.0,0.1371258696850641,0.17988445378151263,5,28.0
2024-25,1629130,PTS,4,9.0,8.117851485355795,10.49325980392157,5,28.0
2024-25,1629130,AST,4,3.0,1.8100614798428463,2.3025210084033616,5,28.0
2024-25,1629130,REB,4,3.0,1.6272269869294276,2.074667366946779,5,28.0
2024-25,1629130,STL,4,0.0,0.43880278299220515,0.5516456582633054,5,28.0
2024-25,1629130,BLK,4,0.0,0.14626759433073505,0.19187675070028012,5,28.0
2024-25,1629130,FG3M,4,3.0,1.7369276826774787,2.242559523809524,5,28.0
2024-25,1629130,TOV,4,0.0,0.9141724645670941,1.1392682072829134,5,28.0
2024-25,1629130,FG3A,4,3.0,4.442878177796077,5.672356442577032,5,28.0
2024-25,1629130,OREB,4,0.0,0.1371258696850641,0.17988445378151263,5,28.0
2024-25,1629162,PTS,0,0.0,2.6681974883033734,3.454330214513921,6,11.178571428571429
2024-25,1629162,AST,0,0.0,1.5016990888943609,1.9485965312642632,6,11.178571428571429
2024-25,1629162,REB,0,0.0,1.0190100960354591,1.2754450022820631,6,11.178571428571429
2024-25,1629162,STL,0,0.0,0.46928096527948776,0.6200079872204474,6,11.178571428571429
2024-25,1629162,BLK,0,0.0,0.09385619305589755,0.12400159744408946,6,11.178571428571429
2024-25,1629162,FG3M,0,0.0,0.5631371583353854,0.7440095846645368,6,11.178571428571429
2024-25,1629162,TOV,0,0.0,0.2815685791676927,0.3365757644911,6,11.178571428571429
2024-25,1629162,FG3A,0,0.0,1.26035459246491,1.5765917389319946,6,11.178571428571429
2024-25,1629162,OREB,0,0.0,0.24134449642945086,0.3188612505705158,6,11.178571428571429
2024-25,1629162,PTS,1,0.0,2.6681974883033734,3.454330214513921,6,11.178571428571429
2024-25,1629162,AST,1,1.0,1.5016990888943609,1.9485965312642632,6,11.178571428571429
2024-25,1629162,REB,1,0.0,1.0190100960354591,1.2754450022820631,6,11.178571428571429
2024-25,1629162,STL,1,0.0,0.46928096527948776,0.6200079872204474,6,11.178571428571429
2024-25,1629162,BLK,1,0.0,0.09385619305589755,0.12400159744408946,6,11.178571428571429
2024-25,1629162,FG3M,1,0.0,0.5631371583353854,0.7440095846645368,6,11.178571428571429
2024-25,1629162,TOV,1,2.0,0.2815685791676927,0.3365757644911,6,11.178571428571429
2024-25,1629162,FG3A,1,0.0,1.26035459246491,1.5765917389319946,6,11.178571428571429
2024-25,1629162,OREB,1,0.0,0.24134449642945086,0.3188612505705158,6,11.178571428571429
2024-25,1629162,PTS,2,0.0,2.6681974883033734,3.454330214513921,6,11.178571428571429
2024-25,1629162,AST,2,1.0,1.5016990888943609,1.9485965312642632,6,11.178571428571429
2024-25,1629162,REB,2,0.0,1.0190100960354591,1.2754450022820631,6,11.178571428571429
2024-25,1629162,STL,2,0.0,0.46928096527948776,0.6200079872204474,6,11.178571428571429
2024-25,1629162,BLK,2,0.0,0.09385619305589755,0.12400159744408946,6,11.178571428571429
2024-25,1629162,FG3M,2,0.0,0.5631371583353854,0.7440095846645368,6,11.178571428571429
2024-25,1629162,TOV,2,0.0,0.2815685791676927,0.3365757644911,6,11.178571428571429
2024-25,1629162,FG3A,2,0.0,1.26035459246491,1.5765917389319946,6,11.178571428571429
2024-25,1629162,OREB,2,0.0,0.24134449642945086,0.3188612505705158,6,11.178571428571429
2024-25,1629162,PTS,3,0.0,2.6681974883033734,3.454330214513921,6,11.178571428571429
2024-25,1629162,AST,3,0.0,1.5016990888943609,1.9485965312642632,6,11.178571428571429
2024-25,1629162,REB,3,0.0,1.0190100960354591,1.2754450022820631,6,11.178571428571429
2024-25,1629162,STL,3,2.0,0.46928096527948776,0.6200079872204474,6,11.178571428571429
2024-25,1629162,BLK,3,0.0,0.09385619305589755,0.12400159744408946,6,11.178571428571429
2024-25,1629162,FG3M,3,0.0,0.5631371583353854,0.7440095846645368,6,11.178571428571429
2024-25,1629162,TOV,3,1.0,0.2815685791676927,0.3365757644911,6,11.178571428571429
2024-25,1629162,FG3A,3,0.0,1.26035459246491,1.5765917389319946,6,11.178571428571429
2024-25,1629162,OREB,3,0.0,0.24134449642945086,0.3188612505705158,6,11.178571428571429
2024-25,1629162,PTS,4,3.0,2.6681974883033734,3.454330214513921,6,11.178571428571429
2024-25,1629162,AST,4,1.0,1.5016990888943609,1.9485965312642632,6,11.178571428571429
2024-25,1629162,REB,4,2.0,1.0190100960354591,1.2754450022820631,6,11.178571428571429
2024-25,1629162,STL,4,1.0,0.46928096527948776,0.6200079872204474,6,11.178571428571429
2024-25,1629162,BLK,4,0.0,0.09385619305589755,0.12400159744408946,6,11.178571428571429
2024-25,1629162,FG3M,4,1.0,0.5631371583353854,0.7440095846645368,6,11.178571428571429
2024-25,1629162,TOV,4,0.0,0.2815685791676927,0.3365757644911,6,11.178571428571429
2024-25,1629162,FG3A,4,1.0,1.26035459246491,1.5765917389319946,6,11.178571428571429
2024-25,1629162,OREB,4,0.0,0.24134449642945086,0.3188612505705158,6,11.178571428571429
2024-25,1629216,PTS,0,2.0,2.3803175990675993,2.77279709537774,5,19.727272727272727
2024-25,1629216,AST,0,2.0,1.3933566433566436,1.7126099706744866,5,19.727272727272727
2024-25,1629216,REB,0,2.0,0.9869609557109558,0.7339757017176372,5,19.727272727272727
2024-25,1629216,STL,0,0.0,0.6386217948717949,0.7339757017176372,5,19.727272727272727
2024-25,1629216,BLK,0,0.0,0.0,0.0,5,19.727272727272727
2024-25,1629216,FG3M,0,0.0,0.23222610722610723,0.2446585672392124,5,19.727272727272727
2024-25,1629216,TOV,0,2.0,0.46445221445221446,0.40776427873202065,5,19.727272727272727
2024-25,1629216,FG3A,0,0.0,2.0319784382284385,2.2834799608993155,5,19.727272727272727
2024-25,1629216,OREB,0,0.0,0.2902826340326341,0.3262114229856165,5,19.727272727272727
2024-25,1629216,PTS,1,5.0,2.3803175990675993,2.77279709537774,5,19.727272727272727
2024-25,1629216,AST,1,0.0,1.3933566433566436,1.7126099706744866,5,19.727272727272727
2024-25,1629216,REB,1,2.0,0.9869609557109558,0.7339757017176372,5,19.727272727272727
2024-25,1629216,STL,1,3.0,0.6386217948717949,0.7339757017176372,5,19.727272727272727
2024-25,1629216,BLK,1,0.0,0.0,0.0,5,19.727272727272727
2024-25,1629216,FG3M,1,1.0,0.23222610722610723,0.2446585672392124,5,19.727272727272727
2024-25,1629216,TOV,1,0.0,0.46445221445221446,0.40776427873202065,5,19.727272727272727
2024-25,1629216,FG3A,1,3.0,2.0319784382284385,2.2834799608993155,5,19.727272727272727
2024-25,1629216,OREB,1,1.0,0.2902826340326341,0.3262114229856165,5,19.727272727272727
2024-25,1629216,PTS,2,2.0,2.3803175990675993,2.77279709537774,5,19.727272727272727
2024-25,1629216,AST,2,0.0,1.3933566433566436,1.7126099706744866,5,19.727272727272727
2024-25,1629216,REB,2,0.0,0.9869609557109558,0.7339757017176372,5,19.727272727272727
2024-25,1629216,STL,2,1.0,0.6386217948717949,0.7339757017176372,5,19.727272727272727
2024-25,1629216,BLK,2,0.0,0.0,0.0,5,19.727272727272727
2024-25,1629216,FG3M,2,0.0,0.23222610722610723,0.2446585672392124,5,19.727272727272727
2024-25,1629216,TOV,2,0.0,0.46445221445221446,0.40776427873202065,5,19.727272727272727
2024-25,1629216,FG3A,2,4.0,2.0319784382284385,2.2834799608993155,5,19.727272727272727
2024-25,1629216,OREB,2,0.0,0.2902826340326341,0.3262114229856165,5,19.727272727272727
2024-25,1629216,PTS,3,3.0,2.3803175990675993,2.77279709537774,5,19.727272727272727
2024-25,1629216,AST,3,0.0,1.3933566433566436,1.7126099706744866,5,19.727272727272727
2024-25,1629216,REB,3,0.0,0.9869609557109558,0.7339757017176372,5,19.727272727272727
2024-25,1629216,STL,3,0.0,0.6386217948717949,0.7339757017176372,5,19.727272727272727
2024-25,1629216,BLK,3,0.0,0.0,0.0,5,19.727272727272727
2024-25,1629216,FG3M,3,1.0,0.23222610722610723,0.2446585672392124,5,19.727272727272727
2024-25,1629216,TOV,3,0.0,0.46445221445221446,0.40776427873202065,5,19.727272727272727
2024-25,1629216,FG3A,3,2.0,2.0319784382284385,2.2834799608993155,5,19.727272727272727
2024-25,1629216,OREB,3,0.0,0.2902826340326341,0.3262114229856165,5,19.727272727272727
2024-25,1629216,PTS,4,5.0,2.3803175990675993,2.77279709537774,5,19.727272727272727
2024-25,1629216,AST,4,0.0,1.3933566433566436,1.7126099706744866,5,19.727272727272727
2024-25,1629216,REB,4,0.0,0.9869609557109558,0.7339757017176372,5,19.727272727272727
2024-25,1629216,STL,4,0.0,0.6386217948717949,0.7339757017176372,5,19.727272727272727
2024-25,1629216,BLK,4,0.0,0.0,0.0,5,19.727272727272727
2024-25,1629216,FG3M,4,1.0,0.23222610722610723,0.2446585672392124,5,19.727272727272727
2024-25,1629216,TOV,4,1.0,0.46445221445221446,0.40776427873202065,5,19.727272727272727
2024-25,1629216,FG3A,4,3.0,2.0319784382284385,2.2834799608993155,5,19.727272727272727
2024-25,1629216,OREB,4,0.0,0.2902826340326341,0.3262114229856165,5,19.727272727272727
2024-25,1629234,PTS,0,4.0,4.570075515167029,4.641258941344778,3,15.533333333333333
2024-25,1629234,AST,0,2.0,0.7270574683220274,0.7715021459227467,3,15.533333333333333
2024-25,1629234,REB,0,2.0,3.76223388369811,3.9432331902718167,3,15.533333333333333
2024-25,1629234,STL,0,0.0,0.334677247322838,0.3306437768240343,3,15.533333333333333
2024-25,1629234,BLK,0,0.0,0.7155168735867572,0.7470100143061515,3,15.533333333333333
2024-25,1629234,FG3M,0,1.0,0.03462178420581083,0.036738197424892705,3,15.533333333333333
2024-25,1629234,TOV,0,0.0,0.7270574683220274,0.7470100143061515,3,15.533333333333333
2024-25,1629234,FG3A,0,1.0,0.03462178420581083,0.036738197424892705,3,15.533333333333333
2024-25,1629234,OREB,0,2.0,1.1886812577328383,1.2613447782546494,3,15.533333333333333
2024-25,1629234,PTS,1,0.0,4.570075515167029,4.641258941344778,3,15.533333333333333
2024-25,1629234,AST,1,1.0,0.7270574683220274,0.7715021459227467,3,15.533333333333333
2024-25,1629234,REB,1,1.0,3.76223388369811,3.9432331902718167,3,15.533333333333333
2024-25,1629234,STL,1,0.0,0.334677247322838,0.3306437768240343,3,15.533333333333333
2024-25,1629234,BLK,1,0.0,0.7155168735867572,0.7470100143061515,3,15.533333333333333
2024-25,1629234,FG3M,1,0.0,0.03462178420581083,0.036738197424892705,3,15.533333333333333
2024-25,1629234,TOV,1,0.0,0.7270574683220274,0.7470100143061515,3,15.533333333333333
2024-25,1629234,FG3A,1,0.0,0.03462178420581083,0.036738197424892705,3,15.533333333333333
2024-25,1629234,OREB,1,0.0,1.1886812577328383,1.2613447782546494,3,15.533333333333333
2024-25,1629234,PTS,2,6.0,4.570075515167029,4.641258941344778,3,15.533333333333333
2024-25,1629234,AST,2,1.0,0.7270574683220274,0.7715021459227467,3,15.533333333333333
2024-25,1629234,REB,2,5.0,3.76223388369811,3.9432331902718167,3,15.533333333333333
2024-25,1629234,STL,2,0.0,0.334677247322838,0.3306437768240343,3,15.533333333333333
2024-25,1629234,BLK,2,2.0,0.7155168735867572,0.7470100143061515,3,15.533333333333333
2024-25,1629234,FG3M,2,0.0,0.03462178420581083,0.036738197424892705,3,15.533333333333333
2024-25,1629234,TOV,2,3.0,0.7270574683220274,0.7470100143061515,3,15.533333333333333
2024-25,1629234,FG3A,2,0.0,0.03462178420581083,0.036738197424892705,3,15.533333333333333
2024-25,1629234,OREB,2,3.0,1.1886812577328383,1.2613447782546494,3,15.533333333333333
2024-25,1629234,PTS,3,5.0,4.570075515167029,4.641258941344778,3,15.533333333333333
2024-25,1629234,AST,3,1.0,0.7270574683220274,0.7715021459227467,3,15.533333333333333
2024-25,1629234,REB,3,6.0,3.76223388369811,3.9432331902718167,3,15.533333333333333
2024-25,1629234,STL,3,1.0,0.334677247322838,0.3306437768240343,3,15.533333333333333
2024-25,1629234,BLK,3,2.0,0.7155168735867572,0.7470100143061515,3,15.533333333333333
2024-25,1629234,FG3M,3,0.0,0.03462178420581083,0.036738197424892705,3,15.533333333333333
2024-25,1629234,TOV,3,2.0,0.7270574683220274,0.7470100143061515,3,15.533333333333333
2024-25,1629234,FG3A,3,1.0,0.03462178420581083,0.036738197424892705,3,15.533333333333333
2024-25,1629234,OREB,3,1.0,1.1886812577328383,1.2613447782546494,3,15.533333333333333
2024-25,1629234,PTS,4,4.0,4.570075515167029,4.641258941344778,3,15.533333333333333
2024-25,1629234,AST,4,1.0,0.7270574683220274,0.7715021459227467,3,15.533333333333333
2024-25,1629234,REB,4,4.0,3.76223388369811,3.9432331902718167,3,15.533333333333333
2024-25,1629234,STL,4,0.0,0.334677247322838,0.3306437768240343,3,15.533333333333333
2024-25,1629234,BLK,4,0.0,0.7155168735867572,0.7470100143061515,3,15.533333333333333
2024-25,1629234,FG3M,4,0.0,0.03462178420581083,0.036738197424892705,3,15.533333333333333
2024-25,1629234,TOV,4,0.0,0.7270574683220274,0.7470100143061515,3,15.533333333333333
2024-25,1629234,FG3A,4,0.0,0.03462178420581083,0.036738197424892705,3,15.533333333333333
2024-25,1629234,OREB,4,0.0,1.1886812577328383,1.2613447782546494,3,15.533333333333333
2024-25,1629312,PTS,0,9.0,6.572133471972776,6.730205278592376,5,20.666666666666668
2024-25,1629312,AST,0,2.0,1.1949333585405049,1.163245356793744,5,20.666666666666668
2024-25,1629312,REB,0,5.0,3.4316034911932443,3.4897360703812317,5,20.666666666666668
2024-25,1629312,STL,0,2.0,0.8272615559126572,0.8807429130009775,5,20.666666666666668
2024-25,1629312,BLK,0,1.0,0.47490941172763657,0.498533724340176,5,20.666666666666668
2024-25,1629312,FG3M,0,1.0,1.2102530169833317,1.262952101661779,5,20.666666666666668
2024-25,1629312,TOV,0,1.0,0.5821470208274254,0.5650048875855328,5,20.666666666666668
2024-25,1629312,FG3A,0,2.0,3.1864889561080125,3.1906158357771264,5,20.666666666666668
2024-25,1629312,OREB,0,1.0,1.026417115669408,1.080156402737048,5,20.666666666666668
2024-25,1629312,PTS,1,4.0,6.572133471972776,6.730205278592376,5,20.666666666666668
2024-25,1629312,AST,1,1.0,1.1949333585405049,1.163245356793744,5,20.666666666666668
2024-25,1629312,REB,1,4.0,3.4316034911932443,3.4897360703812317,5,20.666666666666668
2024-25,1629312,STL,1,2.0,0.8272615559126572,0.8807429130009775,5,20.666666666666668
2024-25,1629312,BLK,1,0.0,0.47490941172763657,0.498533724340176,5,20.666666666666668
2024-25,1629312,FG3M,1,0.0,1.2102530169833317,1.262952101661779,5,20.666666666666668
2024-25,1629312,TOV,1,0.0,0.5821470208274254,0.5650048875855328,5,20.666666666666668
2024-25,1629312,FG3A,1,2.0,3.1864889561080125,3.1906158357771264,5,20.666666666666668
2024-25,1629312,OREB,1,1.0,1.026417115669408,1.080156402737048,5,20.666666666666668
2024-25,1629312,PTS,2,0.0,6.572133471972776,6.730205278592376,5,20.666666666666668
2024-25,1629312,AST,2,0.0,1.1949333585405049,1.163245356793744,5,20.666666666666668
2024-25,1629312,REB,2,1.0,3.4316034911932443,3.4897360703812317,5,20.666666666666668
2024-25,1629312,STL,2,0.0,0.8272615559126572,0.8807429130009775,5,20.666666666666668
2024-25,1629312,BLK,2,0.0,0.47490941172763657,0.498533724340176,5,20.666666666666668
2024-25,1629312,FG3M,2,0.0,1.2102530169833317,1.262952101661779,5,20.666666666666668
2024-25,1629312,TOV,2,0.0,0.5821470208274254,0.5650048875855328,5,20.666666666666668
2024-25,1629312,FG3A,2,0.0,3.1864889561080125,3.1906158357771264,5,20.666666666666668
2024-25,1629312,OREB,2,0.0,1.026417115669408,1.080156402737048,5,20.666666666666668
2024-25,1629312,PTS,3,0.0,6.572133471972776,6.730205278592376,5,20.666666666666668
2024-25,1629312,AST,3,0.0,1.1949333585405049,1.163245356793744,5,20.666666666666668
2024-25,1629312,REB,3,2.0,3.4316034911932443,3.4897360703812317,5,20.666666666666668
2024-25,1629312,STL,3,0.0,0.8272615559126572,0.8807429130009775,5,20.666666666666668
2024-25,1629312,BLK,3,1.0,0.47490941172763657,0.498533724340176,5,20.666666666666668
2024-25,1629312,FG3M,3,0.0,1.2102530169833317,1.262952101661779,5,20.666666666666668
2024-25,1629312,TOV,3,0.0,0.5821470208274254,0.5650048875855328,5,20.666666666666668
2024-25,1629312,FG3A,3,2.0,3.1864889561080125,3.1906158357771264,5,20.666666666666668
2024-25,1629312,OREB,3,0.0,1.026417115669408,1.080156402737048,5,20.666666666666668
2024-25,1629312,PTS,4,19.0,6.572133471972776,6.730205278592376,5,20.666666666666668
2024-25,1629312,AST,4,0.0,1.1949333585405049,1.163245356793744,5,20.666666666666668
2024-25,1629312,REB,4,7.0,3.4316034911932443,3.4897360703812317,5,20.666666666666668
2024-25,1629312,STL,4,2.0,0.8272615559126572,0.8807429130009775,5,20.666666666666668
2024-25,1629312,BLK,4,0.0,0.47490941172763657,0.498533724340176,5,20.666666666666668
2024-25,1629312,FG3M,4,2.0,1.2102530169833317,1.262952101661779,5,20.666666666666668
2024-25,1629312,TOV,4,0.0,0.5821470208274254,0.5650048875855328,5,20.666666666666668
2024-25,1629312,FG3A,4,3.0,3.1864889561080125,3.1906158357771264,5,20.666666666666668
2024-25,1629312,OREB,4,2.0,1.026417115669408,1.080156402737048,5,20.666666666666668
2024-25,1629599,PTS,0,11.0,6.109548680862462,8.807714024609158,6,20.84285714285714
2024-25,1629599,AST,0,1.0,0.99280166064015,1.4457586735859524,6,20.84285714285714
2024-25,1629599,REB,0,3.0,2.0110597741172267,2.815424785404223,6,20.84285714285714
2024-25,1629599,STL,0,1.0,0.5473137359939289,0.7799487581187375,6,20.84285714285714
2024-25,1629599,BLK,0,0.0,0.19092339627695193,0.266323966186886,6,20.84285714285714
2024-25,1629599,FG3M,0,2.0,0.9291605285478327,1.3316198309344298,6,20.84285714285714
2024-25,1629599,TOV,0,0.0,0.48367260390161154,0.6277636345833741,6,20.84285714285714
2024-25,1629599,FG3A,0,2.0,2.482004151600375,3.5002578413133585,6,20.84285714285714
2024-25,1629599,OREB,0,0.0,0.3945750189723673,0.5516710728156924,6,20.84285714285714
2024-25,1629599,PTS,1,0.0,6.109548680862462,8.807714024609158,6,20.84285714285714
2024-25,1629599,AST,1,3.0,0.99280166064015,1.4457586735859524,6,20.84285714285714
2024-25,1629599,REB,1,2.0,2.0110597741172267,2.815424785404223,6,20.84285714285714
2024-25,1629599,STL,1,1.0,0.5473137359939289,0.7799487581187375,6,20.84285714285714
2024-25,1629599,BLK,1,0.0,0.19092339627695193,0.266323966186886,6,20.84285714285714
2024-25,1629599,FG3M,1,0.0,0.9291605285478327,1.3316198309344298,6,20.84285714285714
2024-25,1629599,TOV,1,0.0,0.48367260390161154,0.6277636345833741,6,20.84285714285714
2024-25,1629599,FG3A,1,3.0,2.482004151600375,3.5002578413133585,6,20.84285714285714
2024-25,1629599,OREB,1,1.0,0.3945750189723673,0.5516710728156924,6,20.84285714285714
2024-25,1629599,PTS,2,8.0,6.109548680862462,8.807714024609158,6,20.84285714285714
2024-25,1629599,AST,2,0.0,0.99280166064015,1.4457586735859524,6,20.84285714285714
2024-25,1629599,REB,2,3.0,2.0110597741172267,2.815424785404223,6,20.84285714285714
2024-25,1629599,STL,2,0.0,0.5473137359939289,0.7799487581187375,6,20.84285714285714
2024-25,1629599,BLK,2,0.0,0.19092339627695193,0.266323966186886,6,20.84285714285714
2024-25,1629599,FG3M,2,1.0,0.9291605285478327,1.3316198309344298,6,20.84285714285714
2024-25,1629599,TOV,2,0.0,0.48367260390161154,0.6277636345833741,6,20.84285714285714
2024-25,1629599,FG3A,2,1.0,2.482004151600375,3.5002578413133585,6,20.84285714285714
2024-25,1629599,OREB,2,1.0,0.3945750189723673,0.5516710728156924,6,20.84285714285714
2024-25,1629599,PTS,3,9.0,6.109548680862462,8.807714024609158,6,20.84285714285714
2024-25,1629599,AST,3,0.0,0.99280166064015,1.4457586735859524,6,20.84285714285714
2024-25,1629599,REB,3,0.0,2.0110597741172267,2.815424785404223,6,20.84285714285714
2024-25,1629599,STL,3,0.0,0.5473137359939289,0.7799487581187375,6,20.84285714285714
2024-25,1629599,BLK,3,0.0,0.19092339627695193,0.266323966186886,6,20.84285714285714
2024-25,1629599,FG3M,3,1.0,0.9291605285478327,1.3316198309344298,6,20.84285714285714
2024-25,1629599,TOV,3,0.0,0.48367260390161154,0.6277636345833741,6,20.84285714285714
2024-25,1629599,FG3A,3,3.0,2.482004151600375,3.5002578413133585,6,20.84285714285714
2024-25,1629599,OREB,3,0.0,0.3945750189723673,0.5516710728156924,6,20.84285714285714
2024-25,1629599,PTS,4,7.0,6.109548680862462,8.807714024609158,6,20.84285714285714
2024-25,1629599,AST,4,0.0,0.99280166064015,1.4457586735859524,6,20.84285714285714
2024-25,1629599,REB,4,1.0,2.0110597741172267,2.815424785404223,6,20.84285714285714
2024-25,1629599,STL,4,0.0,0.5473137359939289,0.7799487581187375,6,20.84285714285714
2024-25,1629599,BLK,4,0.0,0.19092339627695193,0.266323966186886,6,20.84285714285714
2024-25,1629599,FG3M,4,1.0,0.9291605285478327,1.3316198309344298,6,20.84285714285714
2024-25,1629599,TOV,4,0.0,0.48367260390161154,0.6277636345833741,6,20.84285714285714
2024-25,1629599,FG3A,4,1.0,2.482004151600375,3.5002578413133585,6,20.84285714285714
2024-25,1629599,OREB,4,0.0,0.3945750189723673,0.5516710728156924,6,20.84285714285714
2024-25,1629611,PTS,0,8.0,10.515881983678595,6.7834328358208955,6,25.013333333333332
2024-25,1629611,AST,0,4.0,1.9146563835829375,1.2267910447761194,6,25.013333333333332
2024-25,1629611,REB,0,5.0,4.182787791827341,2.6185287846481877,6,25.013333333333332
2024-25,1629611,STL,0,1.0,0.6333094191851255,0.4432942430703625,6,25.013333333333332
2024-25,1629611,BLK,0,0.0,0.22092189041341587,0.15463752665245203,6,25.013333333333332
2024-25,1629611,FG3M,0,0.0,1.1929782082324456,0.7319509594882729,6,25.013333333333332
2024-25,1629611,TOV,0,1.0,0.780590679460736,0.49484008528784645,6,25.013333333333332
2024-25,1629611,FG3A,0,1.0,3.328556482228799,2.1030703624733476,6,25.013333333333332
2024-25,1629611,OREB,0,1.0,1.53172510686635,0.8968976545842218,6,25.013333333333332
2024-25,1629611,PTS,1,0.0,10.515881983678595,6.7834328358208955,6,25.013333333333332
2024-25,1629611,AST,1,1.0,1.9146563835829375,1.2267910447761194,6,25.013333333333332
2024-25,1629611,REB,1,3.0,4.182787791827341,2.6185287846481877,6,25.013333333333332
2024-25,1629611,STL,1,0.0,0.6333094191851255,0.4432942430703625,6,25.013333333333332
2024-25,1629611,BLK,1,0.0,0.22092189041341587,0.15463752665245203,6,25.013333333333332
2024-25,1629611,FG3M,1,0.0,1.1929782082324456,0.7319509594882729,6,25.013333333333332
2024-25,1629611,TOV,1,0.0,0.780590679460736,0.49484008528784645,6,25.013333333333332
2024-25,1629611,FG3A,1,2.0,3.328556482228799,2.1030703624733476,6,25.013333333333332
2024-25,1629611,OREB,1,1.0,1.53172510686635,0.8968976545842218,6,25.013333333333332
2024-25,1629611,PTS,2,2.0,10.515881983678595,6.7834328358208955,6,25.013333333333332
2024-25,1629611,AST,2,0.0,1.9146563835829375,1.2267910447761194,6,25.013333333333332
2024-25,1629611,REB,2,1.0,4.182787791827341,2.6185287846481877,6,25.013333333333332
2024-25,1629611,STL,2,1.0,0.6333094191851255,0.4432942430703625,6,25.013333333333332
2024-25,1629611,BLK,2,0.0,0.22092189041341587,0.15463752665245203,6,25.013333333333332
2024-25,1629611,FG3M,2,0.0,1.1929782082324456,0.7319509594882729,6,25.013333333333332
2024-25,1629611,TOV,2,1.0,0.780590679460736,0.49484008528784645,6,25.013333333333332
2024-25,1629611,FG3A,2,1.0,3.328556482228799,2.1030703624733476,6,25.013333333333332
2024-25,1629611,OREB,2,0.0,1.53172510686635,0.8968976545842218,6,25.013333333333332
2024-25,1629611,PTS,3,4.0,10.515881983678595,6.7834328358208955,6,25.013333333333332
2024-25,1629611,AST,3,3.0,1.9146563835829375,1.2267910447761194,6,25.013333333333332
