part,scope,subset,config,stat,n,mae,bias,rel_mae,dir_acc,dir_bal_acc,coverage,pooled_rel_mae
player,2024-25,top150,form_3_1.0,BLK,9875,0.6047830490470156,0.003330504444925324,1.0512074855584403,0.543329886246122,0.5170966964851563,0.979240506329114,1.0958658598764588
player,2024-25,top150,form_3_1.0,FG3M,9875,1.2365349335461928,0.0017993323512463654,1.1101827324635187,0.521021021021021,0.5196782271505265,0.9442025316455697,1.0958658598764588
player,2024-25,top150,form_3_1.0,TOV,9875,1.1901951784475617,-0.000600952525447192,1.1071537481810656,0.5218105306373807,0.5205819074249413,0.986632911392405,1.0958658598764588
player,2024-25,top150,form_3_1.0,FG3A,9875,1.9412150370618508,0.0015591090824947453,1.0895982812043143,0.5380497533326336,0.5381970003792238,0.9647594936708861,1.0958658598764588
player,2024-25,top150,form_3_1.0,OREB,9875,1.0000107928117055,0.0012884586636591649,1.1076718978751716,0.5040492055356227,0.5009737274292005,0.9878481012658228,1.0958658598764588
player,2025-26,top150,form_3_1.0,PTS,9921,5.903333690461544,-0.008306738044814835,1.096205321691867,0.5348155634158666,0.534891362975614,0.9973792964418909,1.0918447229403043
player,2025-26,top150,form_3_1.0,AST,9921,1.7579780321989638,-0.0046940571808796,1.08636836295397,0.5331977630910015,0.5332366083969221,0.9913315190001007,1.0918447229403043
player,2025-26,top150,form_3_1.0,REB,9921,2.2985417235713976,-0.0008900508816773048,1.1077347098992578,0.5267376966007103,0.52632455779973,0.9933474448140308,1.0918447229403043
player,2025-26,top150,form_3_1.0,STL,9921,0.9084886662520325,0.0008226816042951303,1.0989800998851158,0.5161158293256932,0.5128408840027171,0.9850821489769177,1.0918447229403043
player,2025-26,top150,form_3_1.0,BLK,9921,0.626735627868986,0.0004361700478912741,1.0621637893415123,0.5239814337287262,0.513707972923902,0.9772200383025904,1.0918447229403043
player,2025-26,top150,form_3_1.0,FG3M,9921,1.1798192458081445,0.006103415325749314,1.1036212932905862,0.5323633251310581,0.5283299252313811,0.9421429291402076,1.0918447229403043
player,2025-26,top150,form_3_1.0,TOV,9921,1.1645615460018415,0.0004838913682557964,1.100588839706734,0.5275061124694377,0.5226490506985926,0.9894163894768673,1.0918447229403043
player,2025-26,top150,form_3_1.0,FG3A,9921,1.8422977667154399,0.005056543854372919,1.0664551040109669,0.5714879467996675,0.5708029043011162,0.9700635016631388,1.0918447229403043
player,2025-26,top150,form_3_1.0,OREB,9921,1.0121407375858469,-0.0004745053275217021,1.1044849856827132,0.5150153217568948,0.5089315642148544,0.9867956859187582,1.0918447229403043
player,pooled,top150,min_5_0.25,PTS,29914,5.44931586836029,-0.2977594666685081,0.9946949079780222,0.538967356661187,0.5391462170015343,0.996423079494551,0.9974491946996975
player,pooled,top150,min_5_0.25,AST,29914,1.6400227830201934,-0.13358227669009004,0.9957598818311078,0.5357612988152699,0.5368386886974554,0.9904058300461323,0.9974491946996975
player,pooled,top150,min_5_0.25,REB,29914,2.0491758090722616,-0.05339985115787841,0.9958458706691522,0.5279471715912537,0.5298811425098748,0.9922110048806578,0.9974491946996975
player,pooled,top150,min_5_0.25,STL,29914,0.8131887981699725,-0.001790266648313999,0.9997604884639408,0.5138153428377461,0.5175314077414245,0.9848231597245437,0.9974491946996975
player,pooled,top150,min_5_0.25,BLK,29914,0.5986743451017927,0.003332841233671716,1.000254382376192,0.5022714075895754,0.5158209861895051,0.9787056227853179,0.9974491946996975
player,pooled,top150,min_5_0.25,FG3M,29914,1.0847858788373492,-0.0275194871928513,0.9987726015062316,0.5101489460026305,0.5147723119912686,0.9403958012970516,0.9974491946996975
player,pooled,top150,min_5_0.25,TOV,29914,1.0655416978607546,0.007603545836101775,0.9979022218652323,0.5102420856610801,0.5138795725167111,0.9873303469947182,0.9974491946996975
player,pooled,top150,min_5_0.25,FG3A,29914,1.7358837598004624,-0.07286465641624072,0.9945130952136211,0.5282717975385682,0.5305451376716313,0.9642642241091128,0.9974491946996975
player,pooled,top150,min_5_0.25,OREB,29914,0.906063592028701,-0.0019487242041732542,0.9995393023937799,0.5089733170797779,0.5151622646418972,0.9872300595039112,0.9974491946996975
player,2023-24,top150,min_5_0.25,PTS,10118,5.510433403044587,-0.28456069149673385,0.9951223510925433,0.5376226826608506,0.5374382728789872,0.996936153389998,0.9975688597421433
player,2023-24,top150,min_5_0.25,AST,10118,1.6672789879675352,-0.18376383566539783,0.9953801425067055,0.5341577740101725,0.5352255268302935,0.99100612769322,0.9975688597421433
player,2023-24,top150,min_5_0.25,REB,10118,2.0479362698207675,-0.08581461216189569,0.9960098394134735,0.5329949238578681,0.5352975900359758,0.9929828029254794,0.9975688597421433
player,2023-24,top150,min_5_0.25,STL,10118,0.7844759808613196,-0.009816755380680338,0.9996307549147305,0.5133125690746508,0.5179906393703249,0.9836924293338605,0.9975688597421433
player,2023-24,top150,min_5_0.25,BLK,10118,0.6296232194813103,0.0005498411510597268,1.0002490287131227,0.5046296296296297,0.5205976382078978,0.98201225538644,0.9975688597421433
