row_type,subset,variant,mpg_source,quality,strength,fold,stat,n_cases,n_moved,mae,bias,rel_mae_vs_reference,fitted_s,ci_lo,ci_hi
eval,prod_applied,prod_prev_noq_s0.10,prod_prev,False,0.1,,BLK,15567,15567.0,0.6056564886127018,-0.001212080591848916,1.0034413422559771,,,
eval,prod_applied,prod_prev_noq_s0.10,prod_prev,False,0.1,,FG3M,15567,15567.0,1.089115221853036,-0.00245173825083983,1.0039473590442016,,,
eval,prod_applied,prod_prev_noq_s0.10,prod_prev,False,0.1,,TOV,15567,15567.0,1.0638146500766528,0.025911168478012378,1.0038173397739814,,,
eval,prod_applied,prod_prev_noq_s0.10,prod_prev,False,0.1,,FG3A,15567,15567.0,1.758111577480677,-0.001394120803999877,1.003714013689625,,,
eval,prod_applied,prod_prev_noq_s0.10,prod_prev,False,0.1,,OREB,15567,15567.0,0.9105485635889103,0.014790496262316747,1.0038066551215854,,,
eval,prod_applied,prod_prev_noq_s0.10,prod_prev,False,0.1,,POOLED,15567,15567.0,,,1.003212768258974,,,
eval,prod_applied,prod_prev_noq_s0.15,prod_prev,False,0.15,,PTS,15567,15567.0,5.4813476323584664,0.07087026932134127,1.0043168946218097,,,
eval,prod_applied,prod_prev_noq_s0.15,prod_prev,False,0.15,,AST,15567,15567.0,1.6395919845942297,-0.04990070083822852,1.0028695318645908,,,
eval,prod_applied,prod_prev_noq_s0.15,prod_prev,False,0.15,,REB,15567,15567.0,2.0625107265954785,0.05630509168428297,1.0059798723319309,,,
eval,prod_applied,prod_prev_noq_s0.15,prod_prev,False,0.15,,STL,15567,15567.0,0.8157819005708538,0.02531919456212417,1.004400462573018,,,
eval,prod_applied,prod_prev_noq_s0.15,prod_prev,False,0.15,,BLK,15567,15567.0,0.6067631233593864,0.004173955741711298,1.0052747958331754,,,
eval,prod_applied,prod_prev_noq_s0.15,prod_prev,False,0.15,,FG3M,15567,15567.0,1.0916198080497141,0.013773635685329485,1.0062560887793122,,,
eval,prod_applied,prod_prev_noq_s0.15,prod_prev,False,0.15,,TOV,15567,15567.0,1.0661520695619118,0.04250126145913997,1.006022932834257,,,
eval,prod_applied,prod_prev_noq_s0.15,prod_prev,False,0.15,,FG3A,15567,15567.0,1.7627713687130346,0.042635687695978225,1.0063743100102303,,,
eval,prod_applied,prod_prev_noq_s0.15,prod_prev,False,0.15,,OREB,15567,15567.0,0.9124420042786786,0.0259904732055995,1.005894021398872,,,
eval,prod_applied,prod_prev_noq_s0.15,prod_prev,False,0.15,,POOLED,15567,15567.0,,,1.0052654344719107,,,
eval,prod_applied,prod_prev_noq_s0.20,prod_prev,False,0.2,,PTS,15567,15567.0,5.496300494220271,0.21611625494466755,1.0070566244835144,,,
eval,prod_applied,prod_prev_noq_s0.20,prod_prev,False,0.2,,AST,15567,15567.0,1.6422554277611527,-0.016645501199065552,1.0044986481490432,,,
eval,prod_applied,prod_prev_noq_s0.20,prod_prev,False,0.2,,REB,15567,15567.0,2.068457059728432,0.10523945197602427,1.0088801682522366,,,
eval,prod_applied,prod_prev_noq_s0.20,prod_prev,False,0.2,,STL,15567,15567.0,0.81716848948595,0.034395273237817645,1.006107647479605,,,
eval,prod_applied,prod_prev_noq_s0.20,prod_prev,False,0.2,,BLK,15567,15567.0,0.6079076016444372,0.009559992075271516,1.0071709479394044,,,
eval,prod_applied,prod_prev_noq_s0.20,prod_prev,False,0.2,,FG3M,15567,15567.0,1.0943546518544163,0.029999009621498804,1.0087770701778254,,,
eval,prod_applied,prod_prev_noq_s0.20,prod_prev,False,0.2,,TOV,15567,15567.0,1.0687136171363185,0.05909135444026756,1.0084400135462588,,,
eval,prod_applied,prod_prev_noq_s0.20,prod_prev,False,0.2,,FG3A,15567,15567.0,1.768395518230081,0.08666549619595632,1.0095851629263086,,,
eval,prod_applied,prod_prev_noq_s0.20,prod_prev,False,0.2,,OREB,15567,15567.0,0.9144623754389497,0.03719045014888226,1.008121318324697,,,
eval,prod_applied,prod_prev_noq_s0.20,prod_prev,False,0.2,,POOLED,15567,15567.0,,,1.0076264001420991,,,
eval,prod_applied,prod_prev_noq_s0.35,prod_prev,False,0.35,,PTS,15567,15567.0,5.560976852420375,0.6518542118146462,1.018906914517943,,,
eval,prod_applied,prod_prev_noq_s0.35,prod_prev,False,0.35,,AST,15567,15567.0,1.653947752789808,0.0831200977184233,1.011650352132762,,,
eval,prod_applied,prod_prev_noq_s0.35,prod_prev,False,0.35,,REB,15567,15567.0,2.0917632778072694,0.2520425328512481,1.0202476661203277,,,
eval,prod_applied,prod_prev_noq_s0.35,prod_prev,False,0.35,,STL,15567,15567.0,0.8218200591556802,0.06162350926489806,1.0118347158598893,,,
eval,prod_applied,prod_prev_noq_s0.35,prod_prev,False,0.35,,BLK,15567,15567.0,0.6115445586046458,0.025718101075952165,1.013196596211147,,,
eval,prod_applied,prod_prev_noq_s0.35,prod_prev,False,0.35,,FG3M,15567,15567.0,1.1037033383606618,0.07867513143000678,1.0173946975327242,,,
eval,prod_applied,prod_prev_noq_s0.35,prod_prev,False,0.35,,TOV,15567,15567.0,1.077583293642642,0.10886163338365035,1.0168094556051663,,,
eval,prod_applied,prod_prev_noq_s0.35,prod_prev,False,0.35,,FG3A,15567,15567.0,1.790493811963473,0.21875492169589061,1.0222011808076192,,,
eval,prod_applied,prod_prev_noq_s0.35,prod_prev,False,0.35,,OREB,15567,15567.0,0.9213667427241665,0.07079038097873053,1.0157328286904785,,,
eval,prod_applied,prod_prev_noq_s0.35,prod_prev,False,0.35,,POOLED,15567,15567.0,,,1.0164416008308952,,,
eval,prod_applied,prod_prev_noq_s0.50,prod_prev,False,0.5,,PTS,15567,15567.0,5.653030621097878,1.087592168684625,1.0357734154766947,,,
eval,prod_applied,prod_prev_noq_s0.50,prod_prev,False,0.5,,AST,15567,15567.0,1.6710342567536203,0.18288569663591217,1.0221014487424052,,,
eval,prod_applied,prod_prev_noq_s0.50,prod_prev,False,0.5,,REB,15567,15567.0,2.12373050455876,0.39884561372647204,1.0358395300905834,,,
eval,prod_applied,prod_prev_noq_s0.50,prod_prev,False,0.5,,STL,15567,15567.0,0.8271861570459789,0.08885174529197848,1.01844151995723,,,
eval,prod_applied,prod_prev_noq_s0.50,prod_prev,False,0.5,,BLK,15567,15567.0,0.6154751785122206,0.04187621007663282,1.0197087802463403,,,
eval,prod_applied,prod_prev_noq_s0.50,prod_prev,False,0.5,,FG3M,15567,15567.0,1.1146404885966956,0.12735125323851473,1.0274765721357195,,,
eval,prod_applied,prod_prev_noq_s0.50,prod_prev,False,0.5,,TOV,15567,15567.0,1.0882779401332228,0.15863191232703314,1.0269009424908042,,,
eval,prod_applied,prod_prev_noq_s0.50,prod_prev,False,0.5,,FG3A,15567,15567.0,1.8203559999243293,0.35084434719582497,1.0392496417356198,,,
eval,prod_applied,prod_prev_noq_s0.50,prod_prev,False,0.5,,OREB,15567,15567.0,0.9294764907782495,0.1043903118085788,1.0246731745364612,,,
eval,prod_applied,prod_prev_noq_s0.50,prod_prev,False,0.5,,POOLED,15567,15567.0,,,1.027796113934651,,,
eval,prod_applied,loso_perstat_pit_q,pit,True,per_stat_loso,,PTS,15567,15567.0,5.457767105615104,-0.46839825457533346,0.9999963656240438,,,
eval,prod_applied,loso_perstat_pit_q,pit,True,per_stat_loso,,AST,15567,15567.0,1.6351013097848694,-0.17759781852006495,1.000122774752983,,,
eval,prod_applied,loso_perstat_pit_q,pit,True,per_stat_loso,,REB,15567,15567.0,2.0472493271230108,-0.2100398211161415,0.9985361967694469,,,
eval,prod_applied,loso_perstat_pit_q,pit,True,per_stat_loso,,STL,15567,15567.0,0.8072986927985821,-0.09788797685243807,0.9939558353943441,,,
eval,prod_applied,loso_perstat_pit_q,pit,True,per_stat_loso,,BLK,15567,15567.0,0.5859730211722015,-0.17921701512304025,0.9708301090567936,,,
eval,prod_applied,loso_perstat_pit_q,pit,True,per_stat_loso,,FG3M,15567,15567.0,1.0786154373352135,-0.15891969791676197,0.9942686485407656,,,
eval,prod_applied,loso_perstat_pit_q,pit,True,per_stat_loso,,TOV,15567,15567.0,1.0532218340024395,-0.12722459883337614,0.9938219402449696,,,
eval,prod_applied,loso_perstat_pit_q,pit,True,per_stat_loso,,FG3A,15567,15567.0,1.7499857551748539,-0.16046133215910208,0.9990749442326149,,,
eval,prod_applied,loso_perstat_pit_q,pit,True,per_stat_loso,,OREB,15567,15567.0,0.8976378632501154,-0.1472404052710142,0.9895736449993335,,,
eval,prod_applied,loso_perstat_pit_q,pit,True,per_stat_loso,,POOLED,15567,15567.0,,,0.9933533844016994,,,
eval,prod_applied,loso_uniform_pit_q,pit,True,uniform_loso,,PTS,15567,15567.0,5.4749723047867205,-0.9188727799059737,1.0031487787462077,,,
eval,prod_applied,loso_uniform_pit_q,pit,True,uniform_loso,,AST,15567,15567.0,1.636891863013049,-0.2767741062157639,1.001217980935128,,,
eval,prod_applied,loso_uniform_pit_q,pit,True,uniform_loso,,REB,15567,15567.0,2.048278349940478,-0.27750579599277964,0.9990380977919213,,,
eval,prod_applied,loso_uniform_pit_q,pit,True,uniform_loso,,STL,15567,15567.0,0.809243483591648,-0.03665397873333668,0.9963502851495988,,,
eval,prod_applied,loso_uniform_pit_q,pit,True,uniform_loso,,BLK,15567,15567.0,0.599547648408885,-0.03241335487727203,0.993320319978504,,,
eval,prod_applied,loso_uniform_pit_q,pit,True,uniform_loso,,FG3M,15567,15567.0,1.079891153638178,-0.09693039191203615,0.9954446049387229,,,
eval,prod_applied,loso_uniform_pit_q,pit,True,uniform_loso,,TOV,15567,15567.0,1.0543009726540706,-0.07086940125529197,0.994840217339057,,,
eval,prod_applied,loso_uniform_pit_q,pit,True,uniform_loso,,FG3A,15567,15567.0,1.7526341146417996,-0.25785540390080625,1.0005869048751073,,,
eval,prod_applied,loso_uniform_pit_q,pit,True,uniform_loso,,OREB,15567,15567.0,0.9019082045858532,-0.05049008779751977,0.9942813533235978,,,
eval,prod_applied,loso_uniform_pit_q,pit,True,uniform_loso,,POOLED,15567,15567.0,,,0.9975809492308716,,,
eval,prod_applied,loso_perstat_pit_noq,pit,False,per_stat_loso,,PTS,15567,15567.0,5.458052799166202,-0.47023875778798724,1.0000487116672612,,,
eval,prod_applied,loso_perstat_pit_noq,pit,False,per_stat_loso,,AST,15567,15567.0,1.6352998431341843,-0.18224601750904365,1.0002442092616644,,,
eval,prod_applied,loso_perstat_pit_noq,pit,False,per_stat_loso,,REB,15567,15567.0,2.046784771972663,-0.2236268974578221,0.9983096121874557,,,
eval,prod_applied,loso_perstat_pit_noq,pit,False,per_stat_loso,,STL,15567,15567.0,0.8064596461409083,-0.1097262917375457,0.9929227910837284,,,
eval,prod_applied,loso_perstat_pit_noq,pit,False,per_stat_loso,,BLK,15567,15567.0,0.5855489840085532,-0.21558175950048328,0.9701275715150389,,,
eval,prod_applied,loso_perstat_pit_noq,pit,False,per_stat_loso,,FG3M,15567,15567.0,1.0769391338863237,-0.17718604336491248,0.9927234305631799,,,
eval,prod_applied,loso_perstat_pit_noq,pit,False,per_stat_loso,,TOV,15567,15567.0,1.0527214460863354,-0.14135724041898953,0.9933497733437501,,,
eval,prod_applied,loso_perstat_pit_noq,pit,False,per_stat_loso,,FG3A,15567,15567.0,1.7497626982676997,-0.17696370821449964,0.9989476000148595,,,
eval,prod_applied,loso_perstat_pit_noq,pit,False,per_stat_loso,,OREB,15567,15567.0,0.8953177775166193,-0.17278379212504752,0.9870159368299234,,,
eval,prod_applied,loso_perstat_pit_noq,pit,False,per_stat_loso,,POOLED,15567,15567.0,,,0.9926321818296512,,,
eval,prod_applied,loso_uniform_pit_noq,pit,False,uniform_loso,,PTS,15567,15567.0,5.47739724934772,-0.9777000844477268,1.0035930878749986,,,
eval,prod_applied,loso_uniform_pit_noq,pit,False,uniform_loso,,AST,15567,15567.0,1.637474004660658,-0.2899073801059551,1.0015740525231218,,,
eval,prod_applied,loso_uniform_pit_noq,pit,False,uniform_loso,,REB,15567,15567.0,2.0477652043155934,-0.2968745625007077,0.9987878134353103,,,
eval,prod_applied,loso_uniform_pit_noq,pit,False,uniform_loso,,STL,15567,15567.0,0.8088365538767541,-0.040042080182751724,0.9958492684028578,,,
eval,prod_applied,loso_uniform_pit_noq,pit,False,uniform_loso,,BLK,15567,15567.0,0.5996006028833913,-0.034731268482335584,0.9934080540488495,,,
eval,prod_applied,loso_uniform_pit_noq,pit,False,uniform_loso,,FG3M,15567,15567.0,1.0789300404512334,-0.10331769490825901,0.9945586499668203,,,
eval,prod_applied,loso_uniform_pit_noq,pit,False,uniform_loso,,TOV,15567,15567.0,1.0540033768422048,-0.07711224671991256,0.9945594054173811,,,
eval,prod_applied,loso_uniform_pit_noq,pit,False,uniform_loso,,FG3A,15567,15567.0,1.7520002586996335,-0.2750165873613476,1.0002250335923277,,,
eval,prod_applied,loso_uniform_pit_noq,pit,False,uniform_loso,,OREB,15567,15567.0,0.9012922259202908,-0.05479757034295121,0.9936022863208809,,,
eval,prod_applied,loso_uniform_pit_noq,pit,False,uniform_loso,,POOLED,15567,15567.0,,,0.9973508501758387,,,
eval,prod_applied,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,PTS,15567,15567.0,5.457945028576896,-0.4751559300773082,1.0000289654605172,,,
eval,prod_applied,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,AST,15567,15567.0,1.635071571466677,-0.17904872874061672,1.0001045850731576,,,
eval,prod_applied,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,REB,15567,15567.0,2.047408002563365,-0.20536752827198218,0.998613589966569,,,
eval,prod_applied,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,STL,15567,15567.0,0.8069914111474631,-0.09831702574004471,0.9935775065391583,,,
eval,prod_applied,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,BLK,15567,15567.0,0.5864549356287959,-0.1762565908179965,0.9716285367105372,,,
eval,prod_applied,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,FG3M,15567,15567.0,1.0785752629242666,-0.16278464548480537,0.9942316157338027,,,
eval,prod_applied,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,TOV,15567,15567.0,1.0534797412558974,-0.12121036915244744,0.9940653019744362,,,
eval,prod_applied,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,FG3A,15567,15567.0,1.7500164812796553,-0.15768286963458406,0.9990924859076543,,,
eval,prod_applied,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,OREB,15567,15567.0,0.8974607413517499,-0.1407165947033665,0.989378382333006,,,
eval,prod_applied,loso_perstat_prod_prev_q,prod_prev,True,per_stat_loso,,POOLED,15567,15567.0,,,0.9934134410776488,,,
eval,prod_applied,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,PTS,15567,15567.0,5.474304011518002,-0.9064034325026201,1.0030263310808973,,,
eval,prod_applied,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,AST,15567,15567.0,1.6368843377869153,-0.2738833221073699,1.0012133780704637,,,
eval,prod_applied,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,REB,15567,15567.0,2.048410047155587,-0.27321322993556646,0.9991023324870107,,,
eval,prod_applied,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,STL,15567,15567.0,0.8091641478806348,-0.0358281946093142,0.9962526060704424,,,
eval,prod_applied,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,BLK,15567,15567.0,0.599647395649256,-0.031983141199111643,0.9934855795053911,,,
eval,prod_applied,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,FG3M,15567,15567.0,1.0798964572319656,-0.09546932224452509,0.9954494937960906,,,
eval,prod_applied,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,TOV,15567,15567.0,1.054436918065311,-0.06940207359313295,0.9949684956637219,,,
eval,prod_applied,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,FG3A,15567,15567.0,1.7525380088906726,-0.25386898463975843,1.0005320376582378,,,
eval,prod_applied,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,OREB,15567,15567.0,0.9019019947006031,-0.049493716386102234,0.9942745074238941,,,
eval,prod_applied,loso_uniform_prod_prev_q,prod_prev,True,uniform_loso,,POOLED,15567,15567.0,,,0.9975894179729055,,,
eval,prod_applied,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,PTS,15567,15567.0,5.458027887858448,-0.4753291874966952,1.000044147306647,,,
eval,prod_applied,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,AST,15567,15567.0,1.6352224628717484,-0.18313364870037582,1.0001968790061533,,,
eval,prod_applied,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,REB,15567,15567.0,2.0468304279482537,-0.22122947481692792,0.9983318806740646,,,
eval,prod_applied,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,STL,15567,15567.0,0.8060495571162533,-0.11153150497317676,0.9924178845569086,,,
eval,prod_applied,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,BLK,15567,15567.0,0.5860137069945394,-0.20625921770460565,0.9708975166334399,,,
eval,prod_applied,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,FG3M,15567,15567.0,1.0767217606469395,-0.18138178959562315,0.9925230557219988,,,
eval,prod_applied,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,TOV,15567,15567.0,1.052719444419883,-0.13723037825942935,0.9933478845678312,,,
eval,prod_applied,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,FG3A,15567,15567.0,1.749767627738695,-0.1733286968882874,0.9989504142726015,,,
eval,prod_applied,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,OREB,15567,15567.0,0.8950247145504047,-0.16893001148617467,0.9866928584488028,,,
eval,prod_applied,loso_perstat_prod_prev_noq,prod_prev,False,per_stat_loso,,POOLED,15567,15567.0,,,0.9926002801320497,,,
eval,prod_applied,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,PTS,15567,15567.0,5.477019550889677,-0.9708028796672946,1.0035238842834864,,,
eval,prod_applied,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,AST,15567,15567.0,1.6374839820590605,-0.2883557604610742,1.0015801552785386,,,
eval,prod_applied,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,REB,15567,15567.0,2.0479295033881217,-0.294446473878189,0.998867949532483,,,
eval,prod_applied,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,STL,15567,15567.0,0.8087388736697101,-0.039621919690822835,0.9957290033601172,,,
eval,prod_applied,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,BLK,15567,15567.0,0.5996507017759946,-0.03449755306324175,0.9934910570397932,,,
eval,prod_applied,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,FG3M,15567,15567.0,1.0788565391549056,-0.10253326843617878,0.9944908964079187,,,
eval,prod_applied,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,TOV,15567,15567.0,1.0541035502227638,-0.07632086670632864,0.9946539291921587,,,
eval,prod_applied,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,FG3A,15567,15567.0,1.751995951868812,-0.2728889089679158,1.0002225748027347,,,
eval,prod_applied,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,OREB,15567,15567.0,0.9012306261462149,-0.05421941907138194,0.993534377517722,,,
eval,prod_applied,loso_uniform_prod_prev_noq,prod_prev,False,uniform_loso,,POOLED,15567,15567.0,,,0.9973437586016615,,,
eval,prod_applied,loso_const_perstat,,,const_loso,,PTS,15567,15567.0,5.458087212194022,-0.4628329600120022,1.00005501697529,,,
eval,prod_applied,loso_const_perstat,,,const_loso,,AST,15567,15567.0,1.6346593766011845,-0.21885895901174723,0.9998524627917135,,,
eval,prod_applied,loso_const_perstat,,,const_loso,,REB,15567,15567.0,2.0464844555903228,-0.23103829213726076,0.998163134289392,,,
eval,prod_applied,loso_const_perstat,,,const_loso,,STL,15567,15567.0,0.8046163727183282,-0.136753240734922,0.9906533307328766,,,
eval,prod_applied,loso_const_perstat,,,const_loso,,BLK,15567,15567.0,0.5793055997840588,-0.1851088918640498,0.9597836389984461,,,
eval,prod_applied,loso_const_perstat,,,const_loso,,FG3M,15567,15567.0,1.0751116170993906,-0.21417205996770658,0.9910388239990289,,,
eval,prod_applied,loso_const_perstat,,,const_loso,,TOV,15567,15567.0,1.0498201214619312,-0.17834792665190732,0.9906120784209734,,,
eval,prod_applied,loso_const_perstat,,,const_loso,,FG3A,15567,15567.0,1.7493283208024675,-0.19778034156602448,0.9986996119152024,,,
eval,prod_applied,loso_const_perstat,,,const_loso,,OREB,15567,15567.0,0.8928283536592263,-0.20323339565230591,0.9842715469803363,,,
eval,prod_applied,loso_const_perstat,,,const_loso,,POOLED,15567,15567.0,,,0.9903477383448065,,,
eval,prod_applied,loso_constw_pit_q,pit,True,const_plus_w_loso,,PTS,15567,15567.0,5.4587066417745405,-0.4753891775188485,1.000168511618299,,,
eval,prod_applied,loso_constw_pit_q,pit,True,const_plus_w_loso,,AST,15567,15567.0,1.6345359448250627,-0.21947797260152196,0.9997769647600693,,,
eval,prod_applied,loso_constw_pit_q,pit,True,const_plus_w_loso,,REB,15567,15567.0,2.0465180868177337,-0.24590284601701537,0.9981795377618302,,,
eval,prod_applied,loso_constw_pit_q,pit,True,const_plus_w_loso,,STL,15567,15567.0,0.8053097367094241,-0.139850153846368,0.9915070087967083,,,
eval,prod_applied,loso_constw_pit_q,pit,True,const_plus_w_loso,,BLK,15567,15567.0,0.5777803146283754,-0.2466624119571147,0.9572565725627378,,,
eval,prod_applied,loso_constw_pit_q,pit,True,const_plus_w_loso,,FG3M,15567,15567.0,1.0752762898986115,-0.21219871933338388,0.9911906195286174,,,
eval,prod_applied,loso_constw_pit_q,pit,True,const_plus_w_loso,,TOV,15567,15567.0,1.0504722236920165,-0.17834867105364374,0.9912274032106987,,,
eval,prod_applied,loso_constw_pit_q,pit,True,const_plus_w_loso,,FG3A,15567,15567.0,1.7495781940271073,-0.2173813367891431,0.9988422656923741,,,
eval,prod_applied,loso_constw_pit_q,pit,True,const_plus_w_loso,,OREB,15567,15567.0,0.8931435909592028,-0.20038965612457343,0.984619070783363,,,
eval,prod_applied,loso_constw_pit_q,pit,True,const_plus_w_loso,,POOLED,15567,15567.0,,,0.9903075505238552,,,
eval,season_2023-24,reference,,,,,PTS,4875,0.0,5.500823942564635,-0.3574784199202578,1.0000000000000022,,,
eval,season_2023-24,reference,,,,,AST,4875,0.0,1.664784474559416,-0.2360284987446207,1.0000000000000013,,,
eval,season_2023-24,reference,,,,,REB,4875,0.0,2.0522499971342203,-0.13307695485828264,1.0000000000000002,,,
eval,season_2023-24,reference,,,,,STL,4875,0.0,0.779142645953,-0.014544756499556555,1.0000000000000004,,,
eval,season_2023-24,reference,,,,,BLK,4875,0.0,0.6387857272112354,-0.01669014749270371,1.000000000000002,,,
eval,season_2023-24,reference,,,,,FG3M,4875,0.0,1.0884172039773596,-0.06612676349203489,1.0000000000000018,,,
eval,season_2023-24,reference,,,,,TOV,4875,0.0,1.063529528020464,-0.03634706239684221,1.0000000000000007,,,
eval,season_2023-24,reference,,,,,FG3A,4875,0.0,1.7500140342548114,-0.1436453805478211,0.9999999999999998,,,
eval,season_2023-24,reference,,,,,OREB,4875,0.0,0.8933037581060357,0.02134176554432497,0.9999999999999981,,,
eval,season_2023-24,reference,,,,,POOLED,4875,0.0,,,1.0000000000000007,,,
eval,season_2023-24,pit_q_s0.05,pit,True,0.05,,PTS,4875,4875.0,5.50345582240218,-0.20602676399554473,1.0004784519310266,,,
eval,season_2023-24,pit_q_s0.05,pit,True,0.05,,AST,4875,4875.0,1.6643874854032468,-0.20200666015352228,0.9997615372066272,,,
eval,season_2023-24,pit_q_s0.05,pit,True,0.05,,REB,4875,4875.0,2.0551601524757235,-0.0830258151135148,1.001418031597304,,,
eval,season_2023-24,pit_q_s0.05,pit,True,0.05,,STL,4875,4875.0,0.780134782889301,-0.006076400705246072,1.0012733700837129,,,
eval,season_2023-24,pit_q_s0.05,pit,True,0.05,,BLK,4875,4875.0,0.6399013337035832,-0.010807224427944965,1.0017464486835352,,,
eval,season_2023-24,pit_q_s0.05,pit,True,0.05,,FG3M,4875,4875.0,1.0901940478851084,-0.04992840111327622,1.0016325025929926,,,
eval,season_2023-24,pit_q_s0.05,pit,True,0.05,,TOV,4875,4875.0,1.064974251081112,-0.01997711282306971,1.0013584230833137,,,
eval,season_2023-24,pit_q_s0.05,pit,True,0.05,,FG3A,4875,4875.0,1.751343333773023,-0.10026454610606017,1.0007595936330747,,,
eval,season_2023-24,pit_q_s0.05,pit,True,0.05,,OREB,4875,4875.0,0.8950460963522967,0.032520024435497806,1.001950443206411,,,
eval,season_2023-24,pit_q_s0.05,pit,True,0.05,,POOLED,4875,4875.0,,,1.001153200224222,,,
eval,season_2023-24,pit_q_s0.10,pit,True,0.1,,PTS,4875,4875.0,5.5100972421530665,-0.05457510807083142,1.0016858019244514,,,
eval,season_2023-24,pit_q_s0.10,pit,True,0.1,,AST,4875,4875.0,1.6645874304633652,-0.1679848215624238,0.9998816398764767,,,
eval,season_2023-24,pit_q_s0.10,pit,True,0.1,,REB,4875,4875.0,2.059025625817527,-0.03297467536874691,1.0033015610635978,,,
eval,season_2023-24,pit_q_s0.10,pit,True,0.1,,STL,4875,4875.0,0.7812173323754598,0.002391955089064419,1.0026627812419668,,,
eval,season_2023-24,pit_q_s0.10,pit,True,0.1,,BLK,4875,4875.0,0.6410389316448912,-0.004924301363186213,1.0035273243243772,,,
eval,season_2023-24,pit_q_s0.10,pit,True,0.1,,FG3M,4875,4875.0,1.0921675671650566,-0.033730038734517534,1.0034457037007447,,,
eval,season_2023-24,pit_q_s0.10,pit,True,0.1,,TOV,4875,4875.0,1.0666603431556527,-0.0036071632492971862,1.0029437970951467,,,
eval,season_2023-24,pit_q_s0.10,pit,True,0.1,,FG3A,4875,4875.0,1.7537343719968175,-0.0568837116642992,1.0021258902324117,,,
eval,season_2023-24,pit_q_s0.10,pit,True,0.1,,OREB,4875,4875.0,0.8968918168522712,0.04369828332667066,1.0040166166476687,,,
eval,season_2023-24,pit_q_s0.10,pit,True,0.1,,POOLED,4875,4875.0,,,1.0026212351229826,,,
eval,season_2023-24,pit_q_s0.15,pit,True,0.15,,PTS,4875,4875.0,5.520866741889448,0.0968765478538817,1.0036435994923847,,,
eval,season_2023-24,pit_q_s0.15,pit,True,0.15,,AST,4875,4875.0,1.6654390273288056,-0.13396298297132536,1.000393175680933,,,
eval,season_2023-24,pit_q_s0.15,pit,True,0.15,,REB,4875,4875.0,2.0638995578538997,0.01707646437602093,1.0056764822687039,,,
eval,season_2023-24,pit_q_s0.15,pit,True,0.15,,STL,4875,4875.0,0.7823731533872541,0.010860310883374899,1.0041462336210631,,,
eval,season_2023-24,pit_q_s0.15,pit,True,0.15,,BLK,4875,4875.0,0.642212103591216,0.000958621701572529,1.0053638900088464,,,
eval,season_2023-24,pit_q_s0.15,pit,True,0.15,,FG3M,4875,4875.0,1.094374920941307,-0.017531676355758856,1.005473743838464,,,
eval,season_2023-24,pit_q_s0.15,pit,True,0.15,,TOV,4875,4875.0,1.0685938976148792,0.01276278632447532,1.004761851421128,,,
eval,season_2023-24,pit_q_s0.15,pit,True,0.15,,FG3A,4875,4875.0,1.7569613858420419,-0.013502877222538257,1.0039698833559287,,,
eval,season_2023-24,pit_q_s0.15,pit,True,0.15,,OREB,4875,4875.0,0.8988237994165765,0.054876542217843494,1.0061793552981828,,,
eval,season_2023-24,pit_q_s0.15,pit,True,0.15,,POOLED,4875,4875.0,,,1.0044009127761815,,,
